#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_109_7_KI270807v1_alt_0000		complete	0	2021-04-26T12:52:31.958478Z
makeLocusGraph_chromId_110_7_KI270808v1_alt_0000		complete	0	2021-04-26T12:52:47.509221Z
makeLocusGraph_chromId_111_7_KI270809v1_alt_0000		complete	0	2021-04-26T12:52:30.235342Z
makeLocusGraph_chromId_112_7_KI270899v1_alt_0000		complete	0	2021-04-26T12:52:31.353112Z
makeLocusGraph_chromId_113_8_0000		complete	0	2021-04-26T12:52:15.101201Z
makeLocusGraph_chromId_113_8_0001		complete	0	2021-04-26T12:52:39.124527Z
makeLocusGraph_chromId_113_8_0002		complete	0	2021-04-26T12:52:14.096232Z
makeLocusGraph_chromId_113_8_0003		complete	0	2021-04-26T12:52:29.876395Z
makeLocusGraph_chromId_113_8_0004		complete	0	2021-04-26T12:52:36.881535Z
makeLocusGraph_chromId_113_8_0005		complete	0	2021-04-26T12:52:36.148647Z
makeLocusGraph_chromId_113_8_0006		complete	0	2021-04-26T12:52:18.356218Z
makeLocusGraph_chromId_113_8_0007		complete	0	2021-04-26T12:52:45.659259Z
makeLocusGraph_chromId_113_8_0008		complete	0	2021-04-26T12:52:29.886952Z
makeLocusGraph_chromId_113_8_0009		complete	0	2021-04-26T12:52:43.503887Z
makeLocusGraph_chromId_113_8_0010		complete	0	2021-04-26T12:52:49.084599Z
makeLocusGraph_chromId_113_8_0011		complete	0	2021-04-26T12:52:32.220183Z
makeLocusGraph_chromId_113_8_0012		complete	0	2021-04-26T12:52:35.092507Z
makeLocusGraph_chromId_114_8_KI270810v1_alt_0000		complete	0	2021-04-26T12:52:31.460812Z
makeLocusGraph_chromId_115_8_KI270811v1_alt_0000		complete	0	2021-04-26T12:52:39.540350Z
makeLocusGraph_chromId_116_8_KI270812v1_alt_0000		complete	0	2021-04-26T12:52:41.313683Z
makeLocusGraph_chromId_117_8_KI270813v1_alt_0000		complete	0	2021-04-26T12:52:43.456031Z
makeLocusGraph_chromId_118_8_KI270814v1_alt_0000		complete	0	2021-04-26T12:52:30.422001Z
makeLocusGraph_chromId_119_8_KI270815v1_alt_0000		complete	0	2021-04-26T12:52:24.656263Z
makeLocusGraph_chromId_120_8_KI270816v1_alt_0000		complete	0	2021-04-26T12:52:35.420740Z
makeLocusGraph_chromId_121_8_KI270817v1_alt_0000		complete	0	2021-04-26T12:52:37.859620Z
makeLocusGraph_chromId_122_8_KI270818v1_alt_0000		complete	0	2021-04-26T12:52:35.318185Z
makeLocusGraph_chromId_123_8_KI270819v1_alt_0000_to_chromId_124_8_KI270820v1_alt_0000		complete	0	2021-04-26T12:52:43.382079Z
makeLocusGraph_chromId_125_8_KI270821v1_alt_0000		complete	0	2021-04-26T12:52:30.322401Z
makeLocusGraph_chromId_126_8_KI270822v1_alt_0000		complete	0	2021-04-26T12:52:32.446663Z
makeLocusGraph_chromId_127_8_KI270900v1_alt_0000		complete	0	2021-04-26T12:52:34.740752Z
makeLocusGraph_chromId_128_8_KI270901v1_alt_0000		complete	0	2021-04-26T12:52:16.930325Z
makeLocusGraph_chromId_129_8_KI270926v1_alt_0000		complete	0	2021-04-26T12:52:11.507047Z
makeLocusGraph_chromId_130_9_0000		complete	0	2021-04-26T12:52:17.454466Z
makeLocusGraph_chromId_130_9_0001		complete	0	2021-04-26T12:52:44.911911Z
makeLocusGraph_chromId_130_9_0002		complete	0	2021-04-26T12:52:38.226068Z
makeLocusGraph_chromId_130_9_0003		complete	0	2021-04-26T12:52:48.520186Z
makeLocusGraph_chromId_130_9_0004		complete	0	2021-04-26T12:52:36.192539Z
makeLocusGraph_chromId_130_9_0005		complete	0	2021-04-26T12:52:46.254236Z
makeLocusGraph_chromId_130_9_0006		complete	0	2021-04-26T12:52:24.573456Z
makeLocusGraph_chromId_130_9_0007		complete	0	2021-04-26T12:52:31.602999Z
makeLocusGraph_chromId_130_9_0008		complete	0	2021-04-26T12:52:26.301274Z
makeLocusGraph_chromId_130_9_0009		complete	0	2021-04-26T12:52:48.440841Z
makeLocusGraph_chromId_130_9_0010		complete	0	2021-04-26T12:52:50.566089Z
makeLocusGraph_chromId_130_9_0011		complete	0	2021-04-26T12:52:44.887576Z
makeLocusGraph_chromId_131_9_KI270717v1_random_0000_to_chromId_132_9_KI270718v1_random_0000		complete	0	2021-04-26T12:52:17.959613Z
makeLocusGraph_chromId_133_9_KI270719v1_random_0000		complete	0	2021-04-26T12:52:43.083480Z
makeLocusGraph_chromId_134_9_KI270720v1_random_0000		complete	0	2021-04-26T12:52:48.586310Z
makeLocusGraph_chromId_135_9_GL383539v1_alt_0000		complete	0	2021-04-26T12:52:30.074262Z
makeLocusGraph_chromId_136_9_GL383540v1_alt_0000		complete	0	2021-04-26T12:52:21.732472Z
makeLocusGraph_chromId_137_9_GL383541v1_alt_0000		complete	0	2021-04-26T12:52:36.621245Z
makeLocusGraph_chromId_138_9_GL383542v1_alt_0000		complete	0	2021-04-26T12:52:39.136159Z
makeLocusGraph_chromId_139_9_KI270823v1_alt_0000		complete	0	2021-04-26T12:52:13.185620Z
makeLocusGraph_chromId_140_10_0000		complete	0	2021-04-26T12:52:43.287723Z
makeLocusGraph_chromId_140_10_0001		complete	0	2021-04-26T12:52:35.457017Z
makeLocusGraph_chromId_140_10_0002		complete	0	2021-04-26T12:52:38.454750Z
makeLocusGraph_chromId_140_10_0003		complete	0	2021-04-26T12:52:36.021246Z
makeLocusGraph_chromId_140_10_0004		complete	0	2021-04-26T12:52:19.031281Z
makeLocusGraph_chromId_140_10_0005		complete	0	2021-04-26T12:52:33.370886Z
makeLocusGraph_chromId_140_10_0006		complete	0	2021-04-26T12:52:50.569835Z
makeLocusGraph_chromId_140_10_0007		complete	0	2021-04-26T12:52:12.887043Z
makeLocusGraph_chromId_140_10_0008		complete	0	2021-04-26T12:52:32.442831Z
makeLocusGraph_chromId_140_10_0009		complete	0	2021-04-26T12:52:34.900715Z
