#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_113_8_0011		complete	0	2021-05-02T15:35:13.189539Z
makeLocusGraph_chromId_113_8_0012		complete	0	2021-05-02T15:35:33.212248Z
makeLocusGraph_chromId_114_8_KI270810v1_alt_0000		complete	0	2021-05-02T15:35:35.038269Z
makeLocusGraph_chromId_115_8_KI270811v1_alt_0000		complete	0	2021-05-02T15:35:18.771652Z
makeLocusGraph_chromId_116_8_KI270812v1_alt_0000		complete	0	2021-05-02T15:35:11.504654Z
makeLocusGraph_chromId_117_8_KI270813v1_alt_0000		complete	0	2021-05-02T15:35:25.542090Z
makeLocusGraph_chromId_118_8_KI270814v1_alt_0000		complete	0	2021-05-02T15:35:27.808273Z
makeLocusGraph_chromId_119_8_KI270815v1_alt_0000		complete	0	2021-05-02T15:35:20.754686Z
makeLocusGraph_chromId_120_8_KI270816v1_alt_0000		complete	0	2021-05-02T15:35:29.135586Z
makeLocusGraph_chromId_121_8_KI270817v1_alt_0000		complete	0	2021-05-02T15:35:18.017899Z
makeLocusGraph_chromId_122_8_KI270818v1_alt_0000		complete	0	2021-05-02T15:35:21.401731Z
makeLocusGraph_chromId_123_8_KI270819v1_alt_0000_to_chromId_124_8_KI270820v1_alt_0000		complete	0	2021-05-02T15:34:59.647968Z
makeLocusGraph_chromId_125_8_KI270821v1_alt_0000		complete	0	2021-05-02T15:35:25.098897Z
makeLocusGraph_chromId_126_8_KI270822v1_alt_0000		complete	0	2021-05-02T15:35:00.777916Z
makeLocusGraph_chromId_127_8_KI270900v1_alt_0000		complete	0	2021-05-02T15:35:07.376538Z
makeLocusGraph_chromId_128_8_KI270901v1_alt_0000		complete	0	2021-05-02T15:35:24.558197Z
makeLocusGraph_chromId_129_8_KI270926v1_alt_0000		complete	0	2021-05-02T15:35:30.323288Z
makeLocusGraph_chromId_130_9_0000		complete	0	2021-05-02T15:35:18.157034Z
makeLocusGraph_chromId_130_9_0001		complete	0	2021-05-02T15:35:23.709529Z
makeLocusGraph_chromId_130_9_0002		complete	0	2021-05-02T15:35:10.022389Z
makeLocusGraph_chromId_130_9_0003		complete	0	2021-05-02T15:35:23.143833Z
makeLocusGraph_chromId_130_9_0004		complete	0	2021-05-02T15:35:32.261884Z
makeLocusGraph_chromId_130_9_0005		complete	0	2021-05-02T15:35:35.027661Z
makeLocusGraph_chromId_130_9_0006		complete	0	2021-05-02T15:35:37.002833Z
makeLocusGraph_chromId_130_9_0007		complete	0	2021-05-02T15:35:20.113254Z
makeLocusGraph_chromId_130_9_0008		complete	0	2021-05-02T15:35:36.300935Z
makeLocusGraph_chromId_130_9_0009		complete	0	2021-05-02T15:35:17.029779Z
makeLocusGraph_chromId_130_9_0010		complete	0	2021-05-02T15:35:24.727592Z
makeLocusGraph_chromId_130_9_0011		complete	0	2021-05-02T15:35:35.359321Z
makeLocusGraph_chromId_131_9_KI270717v1_random_0000_to_chromId_132_9_KI270718v1_random_0000		complete	0	2021-05-02T15:35:19.291939Z
makeLocusGraph_chromId_133_9_KI270719v1_random_0000		complete	0	2021-05-02T15:35:10.169618Z
makeLocusGraph_chromId_134_9_KI270720v1_random_0000		complete	0	2021-05-02T15:35:25.743975Z
makeLocusGraph_chromId_135_9_GL383539v1_alt_0000		complete	0	2021-05-02T15:35:28.290747Z
makeLocusGraph_chromId_136_9_GL383540v1_alt_0000		complete	0	2021-05-02T15:35:29.961365Z
makeLocusGraph_chromId_137_9_GL383541v1_alt_0000		complete	0	2021-05-02T15:35:31.957881Z
makeLocusGraph_chromId_138_9_GL383542v1_alt_0000		complete	0	2021-05-02T15:35:02.406342Z
makeLocusGraph_chromId_139_9_KI270823v1_alt_0000		complete	0	2021-05-02T15:35:08.611402Z
makeLocusGraph_chromId_140_10_0000		complete	0	2021-05-02T15:35:00.366939Z
makeLocusGraph_chromId_140_10_0001		complete	0	2021-05-02T15:35:27.811804Z
makeLocusGraph_chromId_140_10_0002		complete	0	2021-05-02T15:35:23.909333Z
makeLocusGraph_chromId_140_10_0003		complete	0	2021-05-02T15:35:23.536279Z
makeLocusGraph_chromId_140_10_0004		complete	0	2021-05-02T15:35:16.847248Z
makeLocusGraph_chromId_140_10_0005		complete	0	2021-05-02T15:35:21.298037Z
makeLocusGraph_chromId_140_10_0006		complete	0	2021-05-02T15:35:20.573564Z
makeLocusGraph_chromId_140_10_0007		complete	0	2021-05-02T15:35:27.673694Z
makeLocusGraph_chromId_140_10_0008		complete	0	2021-05-02T15:35:17.310717Z
makeLocusGraph_chromId_140_10_0009		complete	0	2021-05-02T15:35:31.619895Z
